Land Value,SL_Type2,Year Built,Commercial Building Value,HomeSEV,Homestead Percent,Land Improvements Value,Latitude,Property Zip Code,Longitude,Parcel Acres,Residential Building Value,SL_Type,Lead (ppb)
1890,0,1967,0.0,11400,100.0,0,43.048996200000005,48506.0,-83.64868299999999,0.124,118048,1,3.0
2562,0,1962,0.0,12700,100.0,0,43.0680369,48504.0,-83.731577,0.121,22835,1,0.0
162192,1,0,624999.9853,0,0.0,0,43.015110899999996,48502.0,-83.6905435,0.368,0,1,2.0
30000,0,1919,0.0,39300,100.0,0,43.002427000000004,48503.0,-83.711247,0.33,36040,1,0.0
3687,0,1952,0.0,9100,100.0,0,42.9929119,48507.0,-83.658362,0.171,13412,1,2.0
1844,0,1953,0.0,0,100.0,0,43.033876899999996,48504.0,-83.730599,0.145,123758,1,2.0
820,0,1923,0.0,0,100.0,0,43.027451,48506.0,-83.66455,0.096,40658,11,3.0
1378,0,1958,0.0,11300,100.0,0,43.065345,48504.0,-83.726169,0.188,43789,1,0.0
22672,0,2002,0.0,0,100.0,0,43.064667,48506.0,-83.65386,0.159,31237,0,0.0
989,0,1924,0.0,7300,100.0,0,40.3430265,48506.0,-79.8114,0.14,52944,5,2.0
5000,0,1941,0.0,10800,100.0,188,43.00868,48503.0,-83.655872,0.23,14873,1,0.0
3703,0,1959,0.0,9200,100.0,176,42.984691999999995,48507.0,-83.65685,0.146,14454,1,3.0
30037,0,1944,0.0,0,100.0,404,43.0158154,48503.0,-83.65877409999999,0.198,108097,0,0.0
2963,0,1927,0.0,0,100.0,0,42.987072,48507.0,-83.6801739,0.124,95853,0,0.0
3074,0,1956,0.0,0,100.0,1002,43.033294,48504.0,-83.72969300000001,0.24100000000000002,182898,1,0.0
2659,0,1930,0.0,14200,100.0,0,42.9851628,48507.0,-83.6966005,0.158,25813,0,12.0
1750,0,1926,0.0,7100,100.0,0,42.99273,48507.0,-83.685272,0.08,52215,0,0.0
12023,0,1925,0.0,11700,100.0,0,42.986258899999996,48507.0,-83.661403,0.231,89000,0,4.0
5559,0,1962,0.0,0,100.0,0,29.7218559,48506.0,-95.00623159999999,0.473,13821,1,0.0
2000,0,1974,0.0,10800,100.0,0,34.1201619,48507.0,-118.2619115,0.092,114530,1,10.0
2717,0,1960,0.0,9900,100.0,0,42.9853,48507.0,-83.659805,0.13,17124,1,0.0
25156,0,1937,0.0,38500,100.0,0,43.012948,48503.0,-83.66906800000001,0.14300000000000002,135676,11,3.0
3300,0,1953,0.0,13500,100.0,0,42.9902299,48507.0,-83.66119300000001,0.295,23730,5,4.0
2701,0,1955,0.0,10400,100.0,0,42.4798743,48507.0,-83.1331557,0.129,18431,1,0.0
7000,0,1954,0.0,0,100.0,0,43.0013007,48532.0,-83.7362265,0.11,10961,1,4.0
2964,0,2001,0.0,20900,100.0,0,43.0085444,48503.0,-83.6733096,0.31,127433,11,0.0
622,0,1968,0.0,3800,100.0,0,42.899828,48505.0,-87.854078,0.099,24959,1,5.0
11046,0,1959,0.0,19300,100.0,0,43.041336,48506.0,-83.639371,0.149,20388,1,0.0
4677,0,0,103823.2541,0,0.0,3309,43.0266869,48506.0,-83.66505740000001,0.096,0,1,0.0
410,0,1925,0.0,4100,100.0,0,43.0404154,48506.0,-83.6690491,0.09699999999999999,6911,5,3.0
5473,0,0,0.0,8700,100.0,0,43.004095,48532.0,-83.740139,0.126,47841,1,1.0
420,0,0,0.0,0,100.0,0,40.628601,48506.0,-73.944601,0.10099999999999999,7495,11,0.0
49835,0,1927,0.0,27900,100.0,0,35.095626,48503.0,-78.931471,0.28,264824,11,4.0
3033,0,1956,0.0,0,100.0,271,32.7260862,48504.0,-117.23186299999999,0.287,133403,1,0.0
1750,0,1954,0.0,0,0.0,0,43.044413899999995,48506.0,-83.6521231,0.115,65108,1,1.0
750,0,1927,0.0,7900,100.0,0,43.035542,48503.0,-83.71204499999999,0.115,38703,5,0.0
1573,0,1916,0.0,14200,100.0,0,26.213918,48503.0,-98.3168316,0.126,29097,0,1.0
918,0,1960,0.0,14600,100.0,374,43.07442,48505.0,-83.717513,0.155,27990,1,0.0
414,0,1916,0.0,0,0.0,0,43.034856,48506.0,-83.66608199999999,0.098,14043,11,0.0
2250,0,1950,0.0,0,100.0,0,42.9914119,48507.0,-83.68740799999999,0.10300000000000001,88869,1,0.0
1038,0,2010,0.0,13200,100.0,897,37.7970318,48503.0,-122.4087408,0.255,21680,11,0.0
16310,0,1954,0.0,15200,100.0,0,42.9856153,48507.0,-83.70163409999999,0.133,14119,1,9.0
18000,0,1945,0.0,20500,100.0,0,43.002773,48503.0,-83.713104,0.172,16982,1,19.0
822,0,1910,0.0,0,0.0,0,39.2559564,48503.0,-106.2922442,0.138,16911,11,0.0
23912,0,1930,0.0,28500,100.0,0,40.378456,48503.0,-79.887589,0.205,198245,0,11.0
16025,0,1959,0.0,19100,100.0,495,43.0079686,48503.0,-83.6381997,0.166,21634,1,0.0
19649,0,1940,0.0,0,100.0,0,43.012227,48503.0,-83.728526,0.139,16545,1,2.0
1767,0,1919,0.0,8100,100.0,0,43.0043845,48503.0,-83.71992540000001,0.146,53274,5,0.0
38862,0,1960,0.0,50700,100.0,0,42.997157,48507.0,-83.666848,0.511,43456,1,6.0
490,0,1959,0.0,3900,100.0,0,43.071566,48505.0,-83.6818848,0.096,26126,1,0.0
7430,0,1953,0.0,0,100.0,0,42.987884,48507.0,-83.670529,0.132,102303,1,0.0
27502,0,0,0.0,15700,100.0,0,43.019239,48503.0,-83.664803,0.185,144948,11,1.0
953,0,1954,0.0,9000,100.0,0,43.0587965,48504.0,-83.728741,0.129,53832,1,0.0
36623,0,1965,0.0,52700,100.0,0,43.001145,48503.0,-83.709475,0.278,61312,1,0.0
6600,0,0,0.0,0,100.0,0,43.0058395,48503.0,-83.7276941,0.275,66303,0,0.0
463,0,1924,0.0,0,0.0,0,42.9926934,48503.0,-83.6761647,0.12300000000000001,22504,11,2.0
1265,0,1957,0.0,14000,100.0,0,43.067483,48505.0,-83.722964,0.2,26740,1,0.0
790,0,1959,0.0,6400,100.0,433,43.0721363,48505.0,-83.7130186,0.127,35718,1,0.0
3000,0,1963,0.0,10700,100.0,0,42.989977,48507.0,-83.69994399999999,0.092,59658,1,4.0
6428,0,1965,0.0,18300,100.0,0,37.898779,48504.0,-122.305034,0.21,30256,1,1.0
17877,0,1940,0.0,16300,100.0,0,40.660412,48503.0,-74.39123599999999,0.115,120602,1,0.0
2970,0,1926,0.0,8600,100.0,0,43.004309899999996,48503.0,-83.724126,0.124,58479,11,0.0
1060,0,1959,0.0,11100,100.0,0,43.066075,48504.0,-83.72474,0.12300000000000001,45868,1,0.0
1500,0,1970,0.0,9100,100.0,0,43.0724729,48505.0,-83.7218074,0.138,16715,1,0.0
5944,0,1930,0.0,0,0.0,0,43.003326,48532.0,-83.74011899999999,0.145,81646,5,2.0
1121,0,1957,0.0,0,0.0,0,43.0748242,48505.0,-83.7077689,0.18100000000000002,32202,1,6.0
3750,0,1955,0.0,13900,100.0,0,42.989525,48507.0,-83.700445,0.115,91483,1,11.0
5553,0,1940,0.0,9300,100.0,356,43.047282,48506.0,-83.64384,0.47200000000000003,12686,1,0.0
5196,0,1941,0.0,7800,100.0,6,29.7218559,48506.0,-95.00623159999999,0.413,10492,1,0.0
616,0,1959,0.0,0,100.0,0,43.057896299999996,48505.0,-83.7043145,0.075,31610,0,0.0
1144,0,1942,0.0,8100,100.0,0,43.042071899999996,48504.0,-83.71402540000001,0.092,14959,1,2.0
615,0,1952,0.0,11000,100.0,0,43.026686,48504.0,-83.72918100000001,0.096,70940,1,0.0
32122,0,1923,0.0,52300,100.0,0,43.013868,48503.0,-83.67015400000001,0.18600000000000003,243640,11,0.0
25156,0,1950,0.0,40000,100.0,0,27.41625,48503.0,-80.341181,0.14300000000000002,208455,1,2.0
18000,0,1929,0.0,20600,100.0,0,42.9996657,48503.0,-83.7179606,0.099,17230,0,3.0
8791,0,1962,0.0,17700,100.0,0,43.0169,48503.0,-83.635254,0.255,21256,1,0.0
1750,0,1951,0.0,7600,100.0,0,43.053847,48505.0,-83.710262,0.201,13519,1,0.0
1796,1,1958,0.0,13900,100.0,0,43.074422999999996,48505.0,-83.7097349,0.313,80417,1,14.0
26308,0,1932,0.0,56700,100.0,0,42.992759899999996,48503.0,-83.726045,0.292,42174,0,0.0
2347,0,1956,0.0,0,100.0,0,43.035625,48504.0,-83.734668,0.184,168769,0,0.0
2317,0,1925,0.0,0,100.0,0,43.015974299999996,48504.0,-83.71404240000001,0.14300000000000002,83688,11,2.0
4508,0,1939,0.0,9300,100.0,0,43.051454,48506.0,-83.655109,0.129,12247,1,4.0
7430,0,1940,0.0,0,100.0,275,28.115757300000002,48507.0,-80.65703609999998,0.132,77375,1,1.0
0,0,0,0.0,0,0.0,0,44.785628499999994,48505.0,-91.49079870000001,1.2770000000000001,0,11,5.0
855,0,1969,0.0,0,0.0,0,43.054516,48505.0,-83.695134,0.129,39175,5,1.0
15463,0,1953,0.0,15400,100.0,2014,34.7783336,48507.0,-87.92432629999999,0.132,13252,1,0.0
21358,0,1929,0.0,20600,100.0,0,30.273307,48503.0,-87.682119,0.15,185557,0,20.0
80507,0,1988,0.0,0,100.0,0,42.994909,48503.0,-83.718896,1.196,94137,1,8.0
1026,0,1954,0.0,0,0.0,0,43.060344,48504.0,-83.727808,0.149,65274,1,0.0
21938,0,1927,0.0,15500,100.0,0,43.009935999999996,48503.0,-83.728358,0.155,7773,0,18.0
578,0,2013,0.0,0,0.0,0,26.93801,48503.0,-80.11726,0.25,14354,11,0.0
4117,0,1956,0.0,8600,100.0,0,46.40447279999999,48506.0,-120.4286125,0.131,55800,1,2.0
4560,0,1951,0.0,9100,100.0,0,43.0029106,48532.0,-83.7401359,0.111,53834,1,2.0
4720,0,1928,0.0,9200,100.0,0,43.031161,48506.0,-83.640677,0.253,62072,1,0.0
10450,0,1957,0.0,0,100.0,0,43.04018,48506.0,-83.639222,0.139,15997,1,2.0
5039,0,1946,0.0,10500,100.0,0,42.997231899999996,48503.0,-83.731551,0.11,70699,1,3.0
0,0,0,0.0,0,0.0,0,43.048330299999996,48506.0,-83.6463489,0.0,0,0,0.0
689,0,1903,0.0,7300,100.0,0,48.410233399999996,48503.0,-114.3492875,0.183,12370,11,9.0
269,0,2,0.0,0,0.0,0,39.9915506,48503.0,-83.04235179999999,0.10300000000000001,5391,11,0.0
2339,0,1954,0.0,0,100.0,519,43.0452117,48506.0,-83.6457953,0.16399999999999998,57361,1,0.0
1440,0,1929,0.0,12300,100.0,0,43.034277,48504.0,-83.72709499999999,0.11,86419,0,2.0
16000,0,0,280746.6555,0,0.0,1540,43.026971200000006,48506.0,-83.66506679999999,0.096,0,0,4.0
2250,0,1927,0.0,6600,100.0,0,31.6968615,48504.0,-98.9778004,0.115,37635,11,4.0
16090,0,1943,0.0,15600,100.0,0,43.02004,48503.0,-83.659559,0.10300000000000001,102952,3,6.0
6284,0,1945,0.0,10900,100.0,0,43.041196,48506.0,-83.646905,0.26899999999999996,68387,1,0.0
615,0,1955,0.0,12800,100.0,0,43.02677,48504.0,-83.729454,0.096,99569,1,0.0
633,0,1968,0.0,6100,100.0,0,43.0680381,48505.0,-83.7085934,0.102,34736,1,1.0
750,0,1926,0.0,5800,100.0,0,43.039853,48505.0,-83.70966999999999,0.115,24925,5,0.0
17341,0,1954,0.0,17900,100.0,0,43.035736,48506.0,-83.640027,0.273,13707,1,1.0
0,1,0,190489.5876,0,0.0,0,43.05115,48506.0,-83.653936,0.0,0,1,3.0
400,0,1927,0.0,3300,100.0,0,43.004772700000004,48503.0,-83.68739570000001,0.092,5514,11,2.0
49440,0,2000,0.0,41400,100.0,4770,43.030513899999995,48503.0,-83.693134,0.295,28560,1,0.0
21571,0,1939,0.0,20600,100.0,286,43.0164083,48503.0,-83.66371290000001,0.139,134356,1,0.0
394,0,1919,0.0,0,100.0,0,43.0392667,48505.0,-83.7024159,0.08900000000000001,19709,0,3.0
9050,0,0,545548.738,0,0.0,4872,43.043776,48506.0,-83.654741,0.838,0,1,0.0
900,0,1951,0.0,8400,100.0,0,43.050754,48504.0,-83.718147,0.129,15813,1,0.0
329,0,0,0.0,2300,100.0,0,43.029221,48503.0,-83.705949,0.142,4306,11,0.0
3596,0,1929,0.0,8900,100.0,0,43.027668,48504.0,-83.717325,0.205,59964,0,0.0
415,0,1926,0.0,0,100.0,0,41.241361,48505.0,-87.640955,0.099,22336,5,0.0
40249,0,1940,0.0,45800,100.0,0,43.013324,48503.0,-83.667333,0.23,231463,5,3.0
10488,0,0,0.0,10400,100.0,0,43.015097,48504.0,-83.718234,0.126,75498,5,5.0
850,0,1949,0.0,10400,100.0,0,39.768481,48504.0,-104.96309099999999,0.115,19895,1,0.0
2974,0,1929,0.0,0,100.0,0,40.354531,48504.0,-75.918853,0.179,95004,0,0.0
21453,0,1941,0.0,15900,100.0,358,43.020044,48503.0,-83.658939,0.138,120862,1,2.0
903,0,1952,0.0,0,100.0,0,43.026863,48504.0,-83.723771,0.138,99597,1,0.0
2077,0,1900,0.0,8800,100.0,0,43.0105315,48503.0,-83.6946757,0.5479999999999999,13876,11,2.0
27557,0,2005,0.0,32500,100.0,0,39.09166,48503.0,-94.53085290000001,0.172,163429,1,0.0
888,0,1926,0.0,0,100.0,230,43.036324,48506.0,-83.661909,0.113,43483,0,0.0
4400,0,1926,0.0,0,100.0,0,27.518326000000002,48503.0,-99.466676,0.184,61120,0,9.0
2250,0,1929,0.0,11200,100.0,0,42.991426000000004,48507.0,-83.68640400000001,0.10300000000000001,94689,5,7.0
2001,0,1942,0.0,0,100.0,0,43.038771999999994,48504.0,-83.727626,0.157,61846,5,1.0
2564,0,1960,0.0,0,0.0,0,43.068188,48504.0,-83.724967,0.121,18105,1,0.0
19901,0,1931,0.0,14200,100.0,0,38.2302559,48503.0,-85.7976452,0.141,89802,11,3.0
2756,0,0,0.0,0,100.0,0,43.000640000000004,48503.0,-83.724241,0.23399999999999999,38087,11,3.0
1281,0,1923,0.0,4000,100.0,1254,43.002621000000005,48503.0,-83.665667,0.121,20382,11,3.0
4000,0,1972,0.0,10000,100.0,0,43.008105,48532.0,-83.73577890000001,0.092,86236,1,0.0
750,0,1925,0.0,8100,100.0,0,43.032934000000004,48503.0,-83.712367,0.115,39496,11,6.0
428,0,1916,0.0,5100,100.0,0,43.037993,48506.0,-83.667691,0.105,8701,0,1.0
1600,0,1959,0.0,0,0.0,0,43.048792,48504.0,-83.729074,0.092,33976,1,0.0
17975,0,1955,0.0,16300,100.0,0,32.409681899999995,48503.0,-88.701566,0.11599999999999999,188352,1,3.0
22500,0,1941,0.0,26700,100.0,0,42.9380388,48503.0,-78.813971,0.115,211869,1,0.0
2500,0,1962,0.0,11200,100.0,0,43.0696739,48504.0,-83.7292999,0.115,19941,1,2.0
1000,0,1971,0.0,0,100.0,0,43.063772,48504.0,-83.729912,0.115,20174,1,0.0
400,0,1918,0.0,0,0.0,0,42.995245000000004,48503.0,-83.675709,0.092,18828,0,2.0
769,0,1953,0.0,15700,100.0,0,43.062059999999995,48505.0,-83.72176999999999,0.121,30560,1,2.0
11000,0,1953,0.0,0,0.0,0,43.00812,48503.0,-83.6460479,0.126,11057,1,0.0
8153,0,1977,0.0,14200,100.0,0,43.015962,48503.0,-83.6352689,0.22399999999999998,16220,1,0.0
9500,0,1956,0.0,15900,100.0,0,43.0398044,48506.0,-83.63670259999999,0.115,16435,1,0.0
2601,0,1964,0.0,0,0.0,0,43.07015,48504.0,-83.725029,0.124,27884,1,0.0
673,0,1953,0.0,5200,100.0,0,43.072593700000006,48505.0,-83.6929635,0.131,38875,1,3.0
18750,0,1943,0.0,13700,100.0,0,40.644501,48503.0,-74.243578,0.126,84396,2,0.0
7559,0,0,0.0,0,100.0,0,39.793952000000004,48503.0,-84.2627569,0.165,68242,1,2.0
2101,0,1956,0.0,11700,100.0,413,43.0262631,48504.0,-83.73184040000001,0.198,76321,1,11.0
10091,0,1923,0.0,10400,100.0,0,43.000972499999996,48503.0,-83.7318595,0.222,58422,1,1.0
235,0,1915,0.0,0,100.0,0,37.17051,48503.0,-94.31229599999999,0.069,4671,1,0.0
7430,0,1942,0.0,11300,100.0,0,42.987951,48507.0,-83.662138,0.132,93737,1,1.0
822,0,1950,0.0,0,100.0,0,43.044008399999996,48504.0,-83.7278855,0.125,19888,1,0.0
2408,0,1926,0.0,11400,100.0,0,43.0207265,48504.0,-83.7175041,0.132,70564,11,0.0
922,0,1948,0.0,7600,100.0,0,43.027480100000005,48506.0,-83.6609559,0.10800000000000001,55862,1,0.0
850,0,1951,0.0,13000,100.0,0,43.050117,48504.0,-83.721804,0.115,25084,1,1.0
2548,0,1957,0.0,8700,100.0,0,42.982890999999995,48507.0,-83.659922,0.11900000000000001,14807,1,0.0
1025,0,1919,0.0,6300,100.0,739,43.0374458,48506.0,-83.664014,0.121,44569,11,0.0
555,0,1959,0.0,10900,100.0,0,43.060170899999996,48506.0,-83.65883000000001,0.129,74794,1,0.0
6540,0,0,0.0,17700,100.0,0,42.982878899999996,48507.0,-83.66190300000001,0.114,97359,1,2.0
850,0,0,0.0,6300,100.0,0,33.454252399999994,48505.0,-111.9295875,0.218,30602,11,3.0
4651,0,1949,0.0,6600,100.0,0,43.041212,48506.0,-83.64331,0.298,8614,1,0.0
838,0,0,0.0,8200,100.0,0,43.016957,48504.0,-83.709128,0.092,14054,5,0.0
2250,0,1955,0.0,15600,100.0,0,43.0352689,48504.0,-83.7323344,0.172,122404,1,0.0
19584,0,1948,0.0,12600,100.0,387,43.020534000000005,48503.0,-83.656754,0.138,81982,1,1.0
24690,0,1953,0.0,49100,100.0,0,42.992876,48503.0,-83.729714,0.293,35596,1,49.0
3000,0,1955,0.0,10000,100.0,0,42.9895833,48507.0,-83.6992046,0.092,76095,1,6.0
24648,0,1939,0.0,31600,100.0,120,43.0151655,48503.0,-83.6665735,0.138,127895,1,1.0
278,0,1928,0.0,2900,100.0,0,33.578844200000006,48505.0,-101.8363212,0.11900000000000001,5559,11,0.0
822,0,1930,0.0,6800,100.0,323,43.0397774,48504.0,-83.731205,0.138,10379,0,0.0
11892,0,1955,0.0,18800,100.0,0,43.037619899999996,48506.0,-83.635857,0.14400000000000002,19042,1,0.0
0,0,0,0.0,0,0.0,0,30.5177625,48504.0,-91.13821750000001,0.027000000000000003,0,11,2.0
748,0,1952,0.0,19900,100.0,0,43.0503693,48504.0,-83.3246391,0.114,32499,1,0.0
28001,0,1966,0.0,0,100.0,677,38.2646676,48507.0,-85.6749215,0.21100000000000002,27365,1,2.0
23754,0,1940,0.0,19700,100.0,0,31.87837,48503.0,-102.34724,0.18100000000000002,13465,1,3.0
5274,0,1929,0.0,10800,100.0,0,42.984792,48507.0,-83.680775,0.36,120658,0,1.0
986,0,1949,0.0,18500,100.0,0,43.039393200000006,48504.0,-83.72962559999999,0.131,30061,0,112.0
16570,0,1954,0.0,20000,100.0,1415,42.9917083,48507.0,-83.7042405,0.207,18429,1,4.0
18000,0,1987,0.0,24600,100.0,0,42.997124,48503.0,-83.72138000000001,0.23,25206,1,19.0
50780,0,1960,0.0,62900,100.0,0,42.999239,48503.0,-83.66808,0.662,52127,0,4.0
850,0,1950,0.0,7500,100.0,0,43.050899,48504.0,-83.717106,0.115,14184,1,0.0
1048,0,1955,0.0,0,100.0,0,43.057272,48504.0,-83.73173299999999,0.13699999999999998,53432,1,0.0
3041,0,1961,0.0,0,100.0,0,43.069477899999995,48504.0,-83.7240829,0.142,22246,1,1.0
12320,0,1948,0.0,18300,100.0,0,38.644082,48504.0,-90.215562,0.129,24333,1,3.0
573,0,1927,0.0,3100,100.0,0,36.7631376,48505.0,-119.79668319999999,0.107,23666,1,3.0
1153,0,1962,0.0,18500,100.0,1828,36.7629784,48505.0,-119.82296029999999,0.165,34014,1,0.0
31616,0,1923,0.0,19100,100.0,0,42.988695,48507.0,-83.671245,0.628,169459,11,2.0
1433,0,0,0.0,5100,100.0,0,30.279907300000005,48503.0,-97.72161949999999,0.145,30803,5,11.0
62500,0,0,0.0,0,0.0,0,44.7204226,48503.0,-83.890629,0.574,0,11,0.0
1534,0,1924,0.0,9300,100.0,0,43.004896,48503.0,-83.71329,0.11,62376,11,3.0
2393,0,1928,0.0,16100,100.0,290,43.035984,48504.0,-83.730733,0.195,102798,0,3.0
12100,0,1948,0.0,17100,100.0,0,43.020221,48504.0,-83.72914200000001,0.126,22033,1,1.0
23088,0,1950,0.0,0,100.0,0,43.0122169,48503.0,-83.7277048,0.163,18086,5,0.0
692,0,1972,0.0,8300,100.0,0,43.033606,48503.0,-83.710952,0.10800000000000001,51290,1,0.0
1892,0,1927,0.0,10300,100.0,353,27.7907756,48505.0,-97.4437801,0.19699999999999998,18266,0,0.0
5599,0,1962,0.0,17900,100.0,0,43.046976,48506.0,-83.64042490000001,0.14300000000000002,27728,1,0.0
13500,0,1955,0.0,15500,100.0,0,43.005932,48503.0,-83.641272,0.138,17413,1,0.0
10000,0,1949,0.0,0,100.0,0,43.012276,48503.0,-83.72572,0.044000000000000004,6649,11,12.0
37437,0,1951,0.0,36500,100.0,2536,42.999615999999996,48503.0,-83.66356,0.525,22937,1,1.0
723,0,1949,0.0,10500,100.0,0,43.045996,48504.0,-83.725229,0.107,16968,1,0.0
1800,0,1954,0.0,7900,100.0,0,43.030764000000005,48506.0,-83.63641199999999,0.092,53745,1,0.0
675,0,1926,0.0,0,0.0,0,43.001282200000006,48503.0,-83.6854914,0.10300000000000001,29501,0,3.0
940,0,1952,0.0,9200,100.0,0,43.949464,48506.0,-88.09613399999999,0.111,124087,1,0.0
18000,0,1921,0.0,15300,100.0,0,43.001484399999995,48503.0,-83.7182738,0.09,9284,0,2.0
829,0,1929,0.0,3600,100.0,0,43.056509999999996,48505.0,-83.686735,0.19699999999999998,6396,11,0.0
3740,0,1955,0.0,13800,100.0,0,42.982915500000004,48507.0,-83.6976718,0.156,23798,1,7.0
1346,0,1942,0.0,0,100.0,0,43.003577,48503.0,-83.7164291,0.085,67477,9,4.0
11250,0,1927,0.0,0,100.0,0,43.00985120000001,48503.0,-83.73244720000001,0.10300000000000001,13028,0,2.0
2158,0,1965,0.0,11800,100.0,0,43.0708304,48505.0,-83.7231426,0.171,21376,1,1.0
38500,0,1950,0.0,31900,100.0,0,42.994040000000005,48507.0,-83.661953,0.505,17605,5,27.0
1206,0,1910,0.0,0,100.0,0,43.0178973,48503.0,-83.6815393,0.05,16676,0,0.0
678,0,1928,0.0,0,0.0,0,43.064475,48505.0,-83.7007773,0.115,18501,7,0.0
750,0,1936,0.0,7700,100.0,0,43.0355119,48503.0,-83.7092996,0.115,40119,11,4.0
1075,0,1956,0.0,8200,100.0,0,43.057164,48504.0,-83.727753,0.14800000000000002,44552,1,12.0
4000,0,1963,0.0,0,100.0,0,43.007404,48532.0,-83.73581899999999,0.092,73086,1,0.0
11000,0,1954,0.0,0,100.0,0,43.007989,48503.0,-83.64664,0.126,13322,1,0.0
14625,0,1939,0.0,0,100.0,0,43.008410999999995,48503.0,-83.727213,0.10300000000000001,10460,0,0.0
15750,0,1962,0.0,20000,100.0,0,43.008192,48503.0,-83.635684,0.161,24330,1,0.0
675,0,1970,0.0,0,0.0,0,43.0480744,48505.0,-83.6972186,0.129,17686,11,0.0
1311,0,0,0.0,4000,100.0,0,43.00473289999999,48503.0,-83.663614,0.126,40737,11,14.0
479,0,1942,0.0,1800,100.0,0,43.072306,48505.0,-83.680418,0.092,8309,2,0.0
2349,0,1955,0.0,0,100.0,132,43.031433,48506.0,-83.64007099999999,0.12,38417,1,2.0
9000,0,1965,0.0,16100,100.0,0,43.008934,48503.0,-83.646681,0.10300000000000001,23132,1,0.0
750,0,1920,0.0,0,100.0,0,33.247377,48505.0,-84.26466490000001,0.115,32166,11,3.0
400,0,1927,0.0,5200,100.0,0,43.060316,48505.0,-83.680764,0.092,9960,0,12.0
790,0,1956,0.0,6900,100.0,0,43.072126700000005,48505.0,-83.7135897,0.127,38194,1,0.0
1640,0,1923,0.0,6500,100.0,0,38.614038,48506.0,-90.144074,0.096,51048,0,3.0
19665,0,1941,0.0,15900,100.0,0,40.65844,48503.0,-74.3954229,0.126,115469,1,0.0
1180,0,1959,0.0,10600,100.0,0,43.0546512,48504.0,-83.7248403,0.19699999999999998,67173,1,1.0
850,0,1952,0.0,11100,100.0,0,43.049504,48504.0,-83.71710300000001,0.115,21317,1,3.0
2091,0,1949,0.0,13700,100.0,327,43.035742,48504.0,-83.72722399999999,0.218,108574,5,6.0
1281,0,1952,0.0,9900,100.0,0,43.004979999999996,48503.0,-83.664375,0.121,47080,1,0.0
3318,0,1923,0.0,4700,100.0,0,43.044127,48505.0,-83.688689,0.79,6467,1,3.0
787,0,1950,0.0,11400,100.0,0,43.043090899999996,48504.0,-83.72691390000001,0.126,18302,1,8.0
490,0,1931,0.0,0,100.0,0,43.072983,48505.0,-83.68587590000001,0.096,17676,1,0.0
1114,0,1916,0.0,5900,100.0,413,43.00606,48503.0,-83.663102,0.10800000000000001,25882,11,3.0
603,0,1950,0.0,0,0.0,0,43.002825,48503.0,-83.684802,0.09300000000000001,92396,11,0.0
1684,0,1946,0.0,9800,100.0,0,38.605571999999995,48506.0,-90.135147,0.198,78801,1,3.0
905,0,1924,0.0,0,0.0,0,43.056395,48505.0,-83.694856,0.145,31072,11,2.0
1575,0,1954,0.0,8800,100.0,0,43.044706,48506.0,-83.648781,0.10300000000000001,83500,1,0.0
2200,0,1955,0.0,8800,100.0,0,43.00623220000001,48503.0,-83.7222505,0.092,39746,1,0.0
758,0,1921,0.0,4300,100.0,0,43.00561079999999,48503.0,-83.6676199,0.06,26411,1,3.0
958,0,1954,0.0,9900,100.0,0,43.057933,48504.0,-83.72578299999999,0.11900000000000001,57058,1,0.0
29262,0,1955,0.0,43700,100.0,0,42.9923689,48503.0,-83.73084899999999,0.374,28130,1,3.0
7650,0,1967,0.0,11600,100.0,0,43.047340000000005,48506.0,-83.65235600000001,0.207,16259,1,0.0
4726,0,1954,0.0,0,100.0,288,39.754788700000006,48506.0,-105.09077909999999,0.131,14026,1,0.0
18000,0,1927,0.0,21300,100.0,0,43.002395,48503.0,-83.71424300000001,0.149,18242,0,10.0
10000,0,1976,0.0,13800,100.0,819,43.01229,48503.0,-83.726224,0.071,14306,1,0.0
6539,0,1928,0.0,10300,100.0,0,42.9851809,48507.0,-83.66458890000001,0.114,68084,11,7.0
2991,0,1964,0.0,13000,100.0,0,43.047403,48506.0,-83.646158,0.215,141217,1,0.0
11967,0,1942,0.0,10900,100.0,0,42.982042,48507.0,-83.661233,0.207,103306,1,0.0
820,0,1953,0.0,8700,100.0,0,41.132146999999996,48506.0,-80.64699999999999,0.096,65672,1,0.0
36563,0,1928,0.0,27800,100.0,789,31.8781961,48503.0,-102.35009090000001,0.258,15638,0,3.0
9987,0,1928,0.0,13200,100.0,0,43.017949,48504.0,-83.725126,0.114,77059,0,5.0
2596,0,1955,0.0,13100,100.0,0,32.7297439,48507.0,-97.324448,0.114,23597,1,0.0
1243,0,0,0.0,10200,100.0,0,40.6287315,48503.0,-73.9695808,0.08800000000000001,19139,11,13.0
1820,0,1954,0.0,16500,100.0,0,42.9939636,48507.0,-83.65884799999999,0.122,31101,1,0.0
2964,0,1952,0.0,10000,100.0,0,42.99553,48507.0,-83.65475699999999,0.155,15837,1,7.0
2100,0,1941,0.0,0,100.0,0,28.849501399999998,48507.0,-82.0459321,0.08,42819,0,2.0
2250,0,1925,0.0,0,0.0,0,43.022903,48504.0,-83.719482,0.115,67750,5,1.0
1650,0,1922,0.0,0,0.0,0,43.042257,48506.0,-83.660042,0.111,35057,0,2.0
